Incident Datetime,Incident Date,Incident Time,Incident Year,Incident Day of Week,Report Datetime,Row ID,Incident ID,Incident Number,CAD Number,Report Type Code,Report Type Description,Filed Online,Incident Code,Incident Category,Incident Subcategory,Incident Description,Resolution,Intersection,CNN,Police District,Analysis Neighborhood,Supervisor District,Latitude,Longitude,point
2020/04/17 11:00:00 PM,2020/04/17,23:00,2020,Friday,2020/04/18 07:39:00 AM,92055005081,920550,200246351,201090575,VS,Vehicle Supplement,,05081,Burglary,Burglary - Hot Prowl,"Burglary, Hot Prowl, Forcible Entry",Open or Active,SHOTWELL ST \ MONTEZUMA ST,21285000,Ingleside,Bernal Heights,9,37.746044070290935,-122.41501656648384,"(37.746044070290935, -122.41501656648384)"
2020/04/18 03:00:00 AM,2020/04/18,03:00,2020,Saturday,2020/04/18 03:21:00 AM,92049705083,920497,200246191,201090269,II,Initial,,05083,Burglary,Burglary - Hot Prowl,"Burglary, Hot Prowl, Unlawful Entry",Open or Active,HYDE ST \ OFARRELL ST,25145000,Tenderloin,Tenderloin,6,37.78537597388642,-122.41625970692009,"(37.78537597388642, -122.41625970692009)"
2020/04/18 05:45:00 AM,2020/04/18,05:45,2020,Saturday,2020/04/18 06:17:00 PM,92063805081,920638,200247321,201092004,II,Initial,,05081,Burglary,Burglary - Hot Prowl,"Burglary, Hot Prowl, Forcible Entry",Open or Active,IRVING ST \ 38TH AVE,27783000,Taraval,Sunset/Parkside,4,37.76266410087082,-122.49748400563392,"(37.76266410087082, -122.49748400563392)"
2020/04/18 07:30:00 AM,2020/04/18,07:30,2020,Saturday,2020/04/18 08:57:00 AM,92051006223,920510,200246339,201090755,II,Initial,,06223,Larceny Theft,Larceny - From Vehicle,"Theft, From Unlocked Vehicle, $200-$950",Open or Active,NATOMA ST \ NEW MONTGOMERY ST,24598000,Southern,Financial District/South Beach,6,37.78663354136354,-122.39950216452112,"(37.78663354136354, -122.39950216452112)"
2020/04/17 12:00:00 PM,2020/04/17,12:00,2020,Friday,2020/04/18 11:07:00 AM,92056106240,920561,200246787,201091176,II,Initial,,06240,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, Att.",Open or Active,UNION ST \ BAKER ST,26890000,Northern,Marina,2,37.795826594646435,-122.44541045637413,"(37.795826594646435, -122.44541045637413)"
2020/04/18 05:30:00 AM,2020/04/18,05:30,2020,Saturday,2020/04/18 07:54:00 AM,92052505041,920525,200246414,201090597,II,Initial,,05041,Burglary,Burglary - Residential,"Burglary, Residence, Forcible Entry",Open or Active,HEYMAN AVE \ COLERIDGE ST,21315000,Ingleside,Bernal Heights,9,37.742190923832844,-122.42069262583905,"(37.742190923832844, -122.42069262583905)"
2020/04/18 12:00:00 PM,2020/04/18,12:00,2020,Saturday,2020/04/18 12:00:00 PM,92053106224,920531,206049038,,IS,Initial Supplement,,06224,Larceny Theft,Larceny - From Vehicle,"Theft, From Unlocked Vehicle, >$950",Open or Active,ULLOA ST \ 18TH AVE,23160000,Taraval,West of Twin Peaks,7,37.74123427141981,-122.47449422499847,"(37.74123427141981, -122.47449422499847)"
2020/04/18 12:30:00 AM,2020/04/18,00:30,2020,Saturday,2020/04/18 07:08:00 AM,92050726030,920507,200246276,201090520,II,Initial,,26030,Arson,Arson,Arson,Open or Active,JACKSON ST \ COLUMBUS AVE,24766000,Central,Chinatown,3,37.796302097343386,-122.40441216196413,"(37.796302097343386, -122.40441216196413)"
2020/03/18 12:00:00 PM,2020/03/18,12:00,2020,Wednesday,2020/04/17 01:15:00 PM,92036906221,920369,200245046,201081611,II,Initial,,06221,Larceny Theft,Larceny - From Vehicle,"Theft, From Unlocked Vehicle, <$50",Open or Active,34TH AVE \ CABRILLO ST,27825000,Richmond,Outer Richmond,1,37.773995846473085,-122.49396822278104,"(37.773995846473085, -122.49396822278104)"
2020/04/16 09:00:00 AM,2020/04/16,09:00,2020,Thursday,2020/04/18 03:08:00 PM,92058205013,920582,200247042,201091989,II,Initial,,05013,Burglary,Burglary - Residential,"Burglary, Apartment House, Unlawful Entry",Open or Active,ANZA ST \ 07TH AVE,27276000,Richmond,Inner Richmond,1,37.77904257982074,-122.46521066167479,"(37.77904257982074, -122.46521066167479)"
2020/04/15 12:01:00 AM,2020/04/15,00:01,2020,Wednesday,2020/04/18 09:05:00 AM,92052805081,920528,200246527,201090777,II,Initial,,05081,Burglary,Burglary - Hot Prowl,"Burglary, Hot Prowl, Forcible Entry",Open or Active,ANZA ST \ 11TH AVE,27296000,Richmond,Inner Richmond,1,37.778849093044656,-122.46949470076126,"(37.778849093044656, -122.46949470076126)"
2020/04/17 11:00:00 PM,2020/04/17,23:00,2020,Friday,2020/04/18 12:40:00 PM,92054006244,920540,200246674,201091520,II,Initial,,06244,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",Open or Active,SUTTER ST \ LARKIN ST,25202000,Central,Nob Hill,3,37.787966284910645,-122.41846502787442,"(37.787966284910645, -122.41846502787442)"
2020/04/14 06:10:00 AM,2020/04/14,06:10,2020,Tuesday,2020/04/17 06:27:00 PM,92046105151,920461,200245767,201082271,II,Initial,,05151,Burglary,Burglary - Other,"Burglary, Non-residential, Forcible Entry",Open or Active,MALDEN ALY \ HOWARD ST,24541000,Southern,Financial District/South Beach,6,37.787035579181214,-122.39793239233553,"(37.787035579181214, -122.39793239233553)"
2020/04/18 06:45:00 PM,2020/04/18,18:45,2020,Saturday,2020/04/18 07:43:00 PM,92060806244,920608,200247462,201092912,II,Initial,,06244,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",Open or Active,PINE ST \ BUCHANAN ST,26532000,Northern,Pacific Heights,5,37.78836831158777,-122.43035591916887,"(37.78836831158777, -122.43035591916887)"
2020/04/18 11:58:00 AM,2020/04/18,11:58,2020,Saturday,2020/04/18 12:11:00 PM,92055905053,920559,200246652,201091379,II,Initial,,05053,Burglary,Burglary - Commercial,"Burglary, Store, Unlawful Entry",Cite or Arrest Adult,POLK ST \ PACIFIC AVE,25316000,Northern,Russian Hill,3,37.79502734453366,-122.42158275659317,"(37.79502734453366, -122.42158275659317)"
2020/04/04 04:00:00 PM,2020/04/04,16:00,2020,Saturday,2020/04/18 03:14:00 PM,92056805013,920568,200247008,201091981,II,Initial,,05013,Burglary,Burglary - Residential,"Burglary, Apartment House, Unlawful Entry",Open or Active,PACIFIC AVE \ WAYNE PL,25110000,Central,Chinatown,3,37.79639473835627,-122.41089231965847,"(37.79639473835627, -122.41089231965847)"
2020/04/18 10:40:00 AM,2020/04/18,10:40,2020,Saturday,2020/04/18 10:58:00 AM,92053205063,920532,200246533,201091120,II,Initial,,05063,Burglary,Burglary - Commercial,"Burglary, Warehouse, Unlawful Entry",Open or Active,ILLINOIS ST \ MARIN ST,23531000,Bayview,Bayview Hunters Point,10,37.74906582026698,-122.3864279302503,"(37.74906582026698, -122.3864279302503)"
2020/04/18 10:00:00 PM,2020/04/18,22:00,2020,Saturday,2020/04/19 11:14:00 AM,92070605071,920706,200248197,201100682,IS,Initial Supplement,,05071,Burglary,Burglary - Other,"Burglary, Other Bldg., Forcible Entry",Open or Active,WAWONA ST \ END,22951000,Taraval,West of Twin Peaks,7,37.73766528576765,-122.47059686256033,"(37.73766528576765, -122.47059686256033)"
2020/04/18 06:56:00 PM,2020/04/18,18:56,2020,Saturday,2020/04/18 07:07:00 PM,92061905061,920619,200247434,201092766,II,Initial,,05061,Burglary,Burglary - Commercial,"Burglary, Warehouse, Forcible Entry",Open or Active,BOWMAN CT \ KEITH ST,33275000,Bayview,Bayview Hunters Point,10,37.737769711792836,-122.38179490192714,"(37.737769711792836, -122.38179490192714)"
2020/04/18 07:30:00 PM,2020/04/18,19:30,2020,Saturday,2020/04/18 08:30:00 PM,92064415041,920644,200247553,201092993,II,Initial,,15041,Offences Against The Family And Children,Family Offenses,Elder Adult or Dependent Abuse (not Embezzlement or Theft),Open or Active,CLAY ST \ PARKHURST ALY,25046000,Central,Chinatown,3,37.79389640842504,-122.4091914521134,"(37.79389640842504, -122.4091914521134)"
2020/04/19 09:00:00 AM,2020/04/19,09:00,2020,Sunday,2020/04/19 08:28:00 PM,92079306242,920793,200249117,201103087,II,Initial,,06242,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, $50-$200",Open or Active,MAIN ST \ MARKET ST,30728000,Central,Financial District/South Beach,3,37.79309708139333,-122.39650448774395,"(37.79309708139333, -122.39650448774395)"
2020/04/19 03:00:00 AM,2020/04/19,03:00,2020,Sunday,2020/04/19 03:10:00 AM,92067205051,920672,200247951,201100286,II,Initial,,05051,Burglary,Burglary - Commercial,"Burglary, Store, Forcible Entry",Cite or Arrest Adult,04TH ST \ BLUXOME ST,23822000,Southern,South of Market,6,37.77769841953334,-122.39574395575234,"(37.77769841953334, -122.39574395575234)"
2020/04/19 11:10:00 AM,2020/04/19,11:10,2020,Sunday,2020/04/19 11:13:00 AM,92072405073,920724,200248391,201101173,II,Initial,,05073,Burglary,Burglary - Other,"Burglary, Other Bldg., Unlawful Entry",Open or Active,MISSION ST \ LASKIE ST,24314000,Southern,South of Market,6,37.776707686920346,-122.41410689674207,"(37.776707686920346, -122.41410689674207)"
2020/04/18 10:00:00 PM,2020/04/18,22:00,2020,Saturday,2020/04/19 08:07:00 AM,92069505071,920695,200248197,201100682,II,Initial,,05071,Burglary,Burglary - Other,"Burglary, Other Bldg., Forcible Entry",Open or Active,WAWONA ST \ END,22951000,Taraval,West of Twin Peaks,7,37.73766528576765,-122.47059686256033,"(37.73766528576765, -122.47059686256033)"
2020/04/07 03:00:00 AM,2020/04/07,03:00,2020,Tuesday,2020/04/18 12:05:00 PM,92055405081,920554,200246630,201091214,II,Initial,,05081,Burglary,Burglary - Hot Prowl,"Burglary, Hot Prowl, Forcible Entry",Open or Active,ALTA MAR WAY \ SEAL ROCK DR,28005000,Richmond,Outer Richmond,1,37.7807205378917,-122.5078918793236,"(37.7807205378917, -122.5078918793236)"
2020/04/19 06:23:00 AM,2020/04/19,06:23,2020,Sunday,2020/04/19 06:55:00 AM,92069605011,920696,200248175,201100499,II,Initial,,05011,Burglary,Burglary - Residential,"Burglary, Apartment House, Forcible Entry",Cite or Arrest Adult,FRANKLIN ST \ BROADWAY,26555000,Northern,Pacific Heights,2,37.79552657695645,-122.42505730568799,"(37.79552657695645, -122.42505730568799)"
2020/04/13 06:50:00 AM,2020/04/13,06:50,2020,Monday,2020/04/19 01:34:00 PM,92070705151,920707,200233530,201020667,IS,Initial Supplement,,05151,Burglary,Burglary - Other,"Burglary, Non-residential, Forcible Entry",Open or Active,ALAMEDA ST \ HENRY ADAMS ST,23862000,Southern,Mission Bay,10,37.76859108873941,-122.40387382117967,"(37.76859108873941, -122.40387382117967)"
2020/04/18 07:19:00 PM,2020/04/18,19:19,2020,Saturday,2020/04/19 12:25:00 AM,92065605081,920656,200247810,201100044,II,Initial,,05081,Burglary,Burglary - Hot Prowl,"Burglary, Hot Prowl, Forcible Entry",Open or Active,OFARRELL ST \ CYRIL MAGNIN ST,24905000,Tenderloin,Tenderloin,6,37.78629591566277,-122.40894102911493,"(37.78629591566277, -122.40894102911493)"
2020/04/17 05:15:00 PM,2020/04/17,17:15,2020,Friday,2020/04/19 12:37:00 PM,92075705071,920757,200248517,201101403,II,Initial,,05071,Burglary,Burglary - Other,"Burglary, Other Bldg., Forcible Entry",Open or Active,UTAH ST \ 15TH ST,24185000,Mission,Mission,10,37.767142180962104,-122.40667700592424,"(37.767142180962104, -122.40667700592424)"
2020/04/13 07:15:00 PM,2020/04/13,19:15,2020,Monday,2020/04/14 02:43:00 PM,92068405083,920684,200239657,201051960,II,Initial,,05083,Burglary,Burglary - Hot Prowl,"Burglary, Hot Prowl, Unlawful Entry",Open or Active,48TH AVE \ KIRKHAM ST,27941000,Taraval,Sunset/Parkside,4,37.75846589114529,-122.50793631399718,"(37.75846589114529, -122.50793631399718)"
2020/04/19 09:05:00 PM,2020/04/19,21:05,2020,Sunday,2020/04/19 09:09:00 PM,92079026030,920790,200249145,201103198,II,Initial,,26030,Arson,Arson,Arson,Open or Active,20TH AVE \ IRVING ST,27375000,Taraval,Sunset/Parkside,4,37.76351475721804,-122.4781908269142,"(37.76351475721804, -122.4781908269142)"
2020/04/19 06:38:00 PM,2020/04/19,18:38,2020,Sunday,2020/04/19 06:38:00 PM,92079406243,920794,200249032,201102752,II,Initial,,06243,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, $200-$950",Open or Active,39TH AVE \ LINCOLN WAY,27791000,Taraval,Sunset/Parkside,4,37.76449475965045,-122.49868730675021,"(37.76449475965045, -122.49868730675021)"
2020/04/18 12:00:00 PM,2020/04/18,12:00,2020,Saturday,2020/04/19 08:21:00 AM,92070405151,920704,200248169,201100646,II,Initial,,05151,Burglary,Burglary - Other,"Burglary, Non-residential, Forcible Entry",Open or Active,WASHINGTON ST \ POLK ST,25303000,Northern,Russian Hill,3,37.7932578668955,-122.42122998219767,"(37.7932578668955, -122.42122998219767)"
2020/04/19 01:46:00 AM,2020/04/19,01:46,2020,Sunday,2020/04/19 02:20:00 AM,92066805051,920668,200247945,201100185,II,Initial,,05051,Burglary,Burglary - Commercial,"Burglary, Store, Forcible Entry",Open or Active,MARKET ST \ POWELL ST,34016000,Tenderloin,Financial District/South Beach,3,37.784560141211806,-122.40733704162238,"(37.784560141211806, -122.40733704162238)"
2020/04/15 06:00:00 PM,2020/04/15,18:00,2020,Wednesday,2020/04/19 03:20:00 PM,92074206244,920742,200248686,201101981,II,Initial,,06244,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",Open or Active,CHANNEL ST \ 07TH ST,23847000,Southern,Mission Bay,6,37.76973232995301,-122.3990457133766,"(37.76973232995301, -122.3990457133766)"
2020/04/19 03:50:00 PM,2020/04/19,15:50,2020,Sunday,2020/04/19 03:58:00 PM,92075805152,920758,200248799,201102154,II,Initial,,05152,Burglary,Burglary - Other,"Burglary, Non-residential, Att. Forcible",Cite or Arrest Adult,BATTERY ST \ CALIFORNIA ST,24675000,Central,Financial District/South Beach,3,37.7932091009356,-122.39995873701295,"(37.7932091009356, -122.39995873701295)"
2020/04/19 04:49:00 AM,2020/04/19,04:49,2020,Sunday,2020/04/19 05:53:00 AM,92067805051,920678,200248034,201100472,II,Initial,,05051,Burglary,Burglary - Commercial,"Burglary, Store, Forcible Entry",Open or Active,OFARRELL ST \ GRANT AVE \ MARKET ST,30768000,Tenderloin,Financial District/South Beach,6,37.78673056551673,-122.40458331824809,"(37.78673056551673, -122.40458331824809)"
2020/04/19 11:00:00 AM,2020/04/19,11:00,2020,Sunday,2020/04/19 11:00:00 AM,92072305151,920723,200233223,,IS,Initial Supplement,,05151,Burglary,Burglary - Other,"Burglary, Non-residential, Forcible Entry",Cite or Arrest Adult,BOARDMAN PL \ BRYANT ST,23914000,Southern,South of Market,6,37.7751608100771,-122.40363551943442,"(37.7751608100771, -122.40363551943442)"
2020/04/13 07:15:00 PM,2020/04/13,19:15,2020,Monday,2020/04/14 02:43:00 PM,92068406221,920684,200239657,201051960,II,Initial,,06221,Larceny Theft,Larceny - From Vehicle,"Theft, From Unlocked Vehicle, <$50",Open or Active,48TH AVE \ KIRKHAM ST,27941000,Taraval,Sunset/Parkside,4,37.75846589114529,-122.50793631399718,"(37.75846589114529, -122.50793631399718)"
2020/04/19 02:01:00 AM,2020/04/19,02:01,2020,Sunday,2020/04/19 02:08:00 AM,92066915040,920669,200247860,201100203,II,Initial,,15040,Offences Against The Family And Children,Family Offenses,"Spouse, Cohabitee, Parent of Child in Common, Inflict Injury",Cite or Arrest Adult,GARCES DR \ ARBALLO DR,22568000,Taraval,Lakeshore,7,37.71624646103806,-122.4832748938805,"(37.71624646103806, -122.4832748938805)"
2020/04/19 06:05:00 AM,2020/04/19,06:05,2020,Sunday,2020/04/19 06:10:00 AM,92068126030,920681,200248028,201100484,II,Initial,,26030,Arson,Arson,Arson,Open or Active,18TH ST \ CASTRO ST,25813000,Mission,Castro/Upper Market,8,37.76088893209152,-122.4350007026991,"(37.76088893209152, -122.4350007026991)"
2020/04/17 08:40:00 AM,2020/04/17,08:40,2020,Friday,2020/04/17 10:25:00 PM,92047706223,920477,200246000,201082996,II,Initial,,06223,Larceny Theft,Larceny - From Vehicle,"Theft, From Unlocked Vehicle, $200-$950",Open or Active,19TH ST \ SAN BRUNO AVE,23765000,Bayview,Potrero Hill,10,37.76079187242403,-122.40509718799159,"(37.76079187242403, -122.40509718799159)"
2020/04/19 08:30:00 AM,2020/04/19,08:30,2020,Sunday,2020/04/19 08:42:00 AM,92071806223,920718,200248238,201100762,II,Initial,,06223,Larceny Theft,Larceny - From Vehicle,"Theft, From Unlocked Vehicle, $200-$950",Open or Active,SWISS AVE \ SURREY ST,21984000,Ingleside,Glen Park,8,37.735804798465125,-122.43798065042549,"(37.735804798465125, -122.43798065042549)"
2020/04/19 08:45:00 AM,2020/04/19,08:45,2020,Sunday,2020/04/19 09:42:00 AM,92070206224,920702,200248272,201100906,II,Initial,,06224,Larceny Theft,Larceny - From Vehicle,"Theft, From Unlocked Vehicle, >$950",Open or Active,TOMPKINS AVE \ ELLSWORTH ST,21077000,Ingleside,Bernal Heights,9,37.737140625945926,-122.41472261742219,"(37.737140625945926, -122.41472261742219)"
2020/04/18 09:51:00 PM,2020/04/18,21:51,2020,Saturday,2020/04/18 11:51:00 PM,92066106244,920661,200247779,201093591,II,Initial,,06244,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",Open or Active,BRANNAN ST \ BUTTE PL,23895000,Southern,South of Market,6,37.773793895834416,-122.40226544205592,"(37.773793895834416, -122.40226544205592)"
2020/04/19 10:30:00 AM,2020/04/19,10:30,2020,Sunday,2020/04/19 10:37:00 AM,92070515041,920705,200248329,201101054,II,Initial,,15041,Offences Against The Family And Children,Family Offenses,Elder Adult or Dependent Abuse (not Embezzlement or Theft),Cite or Arrest Adult,HAWKINS LN \ JAKEY CT,28225000,Bayview,Bayview Hunters Point,10,37.73505437435448,-122.38447467328078,"(37.73505437435448, -122.38447467328078)"
2020/04/19 04:00:00 AM,2020/04/19,04:00,2020,Sunday,2020/04/19 04:26:00 PM,92076905081,920769,200248830,201100963,II,Initial,,05081,Burglary,Burglary - Hot Prowl,"Burglary, Hot Prowl, Forcible Entry",Open or Active,19TH ST \ GUERRERO ST,25676000,Mission,Mission,8,37.75996737508222,-122.42364130874256,"(37.75996737508222, -122.42364130874256)"
2020/04/19 12:22:00 AM,2020/04/19,00:22,2020,Sunday,2020/04/19 12:27:00 AM,92065406222,920654,200247804,201100050,II,Initial,,06222,Larceny Theft,Larceny - From Vehicle,"Theft, From Unlocked Vehicle, $50-$200",Open or Active,UNDERWOOD AVE \ KEITH ST,20484000,Bayview,Bayview Hunters Point,10,37.72872846256451,-122.38998131767396,"(37.72872846256451, -122.38998131767396)"
2020/04/19 08:45:00 AM,2020/04/19,08:45,2020,Sunday,2020/04/19 09:42:00 AM,92070205083,920702,200248272,201100906,II,Initial,,05083,Burglary,Burglary - Hot Prowl,"Burglary, Hot Prowl, Unlawful Entry",Open or Active,TOMPKINS AVE \ ELLSWORTH ST,21077000,Ingleside,Bernal Heights,9,37.737140625945926,-122.41472261742219,"(37.737140625945926, -122.41472261742219)"
2020/04/19 10:36:00 AM,2020/04/19,10:36,2020,Sunday,2020/04/19 11:48:00 AM,92073405073,920734,200248432,201101279,II,Initial,,05073,Burglary,Burglary - Other,"Burglary, Other Bldg., Unlawful Entry",Cite or Arrest Adult,16TH ST \ RHODE ISLAND ST,23773000,Southern,Mission Bay,10,37.76607460663705,-122.40268495805263,"(37.76607460663705, -122.40268495805263)"
2020/04/18 08:08:00 PM,2020/04/18,20:08,2020,Saturday,2020/04/18 08:50:00 PM,92066406242,920664,200247713,201093120,II,Initial,,06242,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, $50-$200",Open or Active,CAMELLIA AVE \ SILVER AVE,21779000,Ingleside,Outer Mission,11,37.729269458313375,-122.43232627938868,"(37.729269458313375, -122.43232627938868)"
2020/04/19 11:07:00 AM,2020/04/19,11:07,2020,Sunday,2020/04/20 10:40:00 AM,92086205013,920862,200249872,201111062,II,Initial,,05013,Burglary,Burglary - Residential,"Burglary, Apartment House, Unlawful Entry",Open or Active,22ND ST \ RHODE ISLAND ST,23711000,Bayview,Potrero Hill,10,37.75712085039765,-122.40183250825523,"(37.75712085039765, -122.40183250825523)"
2020/04/20 11:51:00 AM,2020/04/20,11:51,2020,Monday,2020/04/20 11:55:00 AM,92088905081,920889,200250039,201111318,II,Initial,,05081,Burglary,Burglary - Hot Prowl,"Burglary, Hot Prowl, Forcible Entry",Open or Active,QUINT ST \ BANCROFT AVE,20644000,Bayview,Bayview Hunters Point,10,37.73089560702131,-122.4021400102198,"(37.73089560702131, -122.4021400102198)"
2020/03/20 03:26:00 PM,2020/03/20,15:26,2020,Friday,2020/03/20 03:34:00 PM,92089306244,920893,200199653,200802109,IS,Initial Supplement,,06244,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",Open or Active,MARKET ST \ DOLORES ST,25865000,Mission,Castro/Upper Market,8,37.769042388642006,-122.42685829108402,"(37.769042388642006, -122.42685829108402)"
2020/04/14 05:30:00 PM,2020/04/14,17:30,2020,Tuesday,2020/04/20 10:50:00 AM,92087705151,920877,200249941,201110875,II,Initial,,05151,Burglary,Burglary - Other,"Burglary, Non-residential, Forcible Entry",Open or Active,GREEN ST \ BATTERY ST,24810000,Central,Financial District/South Beach,3,37.80045855856186,-122.40142824690251,"(37.80045855856186, -122.40142824690251)"
